trip_id,orden,stop_id,hora_llegada,hora_salida
0043712026-06-13,4,81100,17:55:00,17:57:00
0043712026-06-13,8,4040,19:49:00,19:52:00
0043712026-06-13,9,78400,20:56:00,20:58:00
0043712026-06-13,10,4104,21:30:00,21:32:00
0043712026-06-14,4,81100,17:55:00,17:57:00
0043712026-06-14,8,4040,19:49:00,19:52:00
0043712026-06-14,9,78400,20:56:00,20:58:00
0043712026-06-14,10,4104,21:30:00,21:32:00
0043712026-06-15,4,81100,17:55:00,17:57:00
0043712026-06-15,8,4040,19:49:00,19:52:00
0043712026-06-15,9,78400,20:56:00,20:58:00
0043712026-06-15,10,4104,21:30:00,21:32:00
0043712026-06-16,4,81100,17:55:00,17:57:00
0043712026-06-16,8,4040,19:49:00,19:52:00
0043712026-06-16,9,78400,20:56:00,20:58:00
0043712026-06-16,10,4104,21:30:00,21:32:00
0043712026-06-17,4,81100,17:55:00,17:57:00
0043712026-06-17,8,4040,19:49:00,19:52:00
0043712026-06-17,9,78400,20:56:00,20:58:00
0043712026-06-17,10,4104,21:30:00,21:32:00
0043712026-06-18,4,81100,17:55:00,17:57:00
0043712026-06-18,8,4040,19:49:00,19:52:00
0043712026-06-18,9,78400,20:56:00,20:58:00
0043712026-06-18,10,4104,21:30:00,21:32:00
0043712026-06-19,4,81100,17:55:00,17:57:00
0043712026-06-19,8,4040,19:49:00,19:52:00
0043712026-06-19,9,78400,20:56:00,20:58:00
0043712026-06-19,10,4104,21:30:00,21:32:00
0043712026-06-20,4,81100,17:55:00,17:57:00
0043712026-06-20,8,4040,19:49:00,19:52:00
0043712026-06-20,9,78400,20:56:00,20:58:00
0043712026-06-20,10,4104,21:30:00,21:32:00
0043712026-06-21,4,81100,17:55:00,17:57:00
0043712026-06-21,8,4040,19:49:00,19:52:00
0043712026-06-21,9,78400,20:56:00,20:58:00
0043712026-06-21,10,4104,21:30:00,21:32:00
0043712026-06-22,4,81100,17:55:00,17:57:00
0043712026-06-22,8,4040,19:49:00,19:52:00
0043712026-06-22,9,78400,20:56:00,20:58:00
0043712026-06-22,10,4104,21:30:00,21:32:00
0043712026-06-23,4,81100,17:55:00,17:57:00
0043712026-06-23,8,4040,19:49:00,19:52:00
0043712026-06-23,9,78400,20:56:00,20:58:00
0043712026-06-23,10,4104,21:30:00,21:32:00
0043712026-06-24,4,81100,17:55:00,17:57:00
0043712026-06-24,8,4040,19:49:00,19:52:00
0043712026-06-24,9,78400,20:56:00,20:58:00
0043712026-06-24,10,4104,21:30:00,21:32:00
0043712026-06-25,4,81100,17:55:00,17:57:00
0043712026-06-25,8,4040,19:49:00,19:52:00
0043712026-06-25,9,78400,20:56:00,20:58:00
0043712026-06-25,10,4104,21:30:00,21:32:00
0043712026-06-26,4,81100,17:55:00,17:57:00
0043712026-06-26,8,4040,19:49:00,19:52:00
0043712026-06-26,9,78400,20:56:00,20:58:00
0043712026-06-26,10,4104,21:30:00,21:32:00
0043712026-06-27,4,81100,17:22:00,17:57:00
0043712026-06-27,8,4040,19:49:00,19:52:00
0043712026-06-27,9,78400,20:56:00,20:58:00
0043712026-06-27,10,4104,21:30:00,21:32:00
0043712026-06-28,4,81100,17:22:00,17:57:00
0043712026-06-28,8,4040,19:49:00,19:52:00
0043712026-06-28,9,78400,20:56:00,20:58:00
0043712026-06-28,10,4104,21:30:00,21:32:00
0043712026-06-29,4,81100,17:55:00,17:57:00
0043712026-06-29,8,4040,19:49:00,19:52:00
0043712026-06-29,9,78400,20:56:00,20:58:00
0043712026-06-29,10,4104,21:30:00,21:32:00
0043712026-06-30,4,81100,17:55:00,17:57:00
0043712026-06-30,8,4040,19:49:00,19:52:00
0043712026-06-30,9,78400,20:56:00,20:58:00
0043712026-06-30,10,4104,21:30:00,21:32:00
0043712026-07-01,4,81100,17:55:00,17:57:00
0043712026-07-01,8,4040,19:49:00,19:52:00
0043712026-07-01,9,78400,20:56:00,20:58:00
0043712026-07-01,10,4104,21:30:00,21:32:00
0043712026-07-02,4,81100,17:55:00,17:57:00
0043712026-07-02,8,4040,19:49:00,19:52:00
0043712026-07-02,9,78400,20:56:00,20:58:00
0043712026-07-02,10,4104,21:30:00,21:32:00
0043712026-07-03,4,81100,17:55:00,17:57:00
0043712026-07-03,8,4040,19:49:00,19:52:00
0043712026-07-03,9,78400,20:56:00,20:58:00
0043712026-07-03,10,4104,21:30:00,21:32:00
0043712026-07-04,4,81100,17:22:00,17:57:00
0043712026-07-04,8,4040,19:49:00,19:52:00
0043712026-07-04,9,78400,20:56:00,20:58:00
0043712026-07-04,10,4104,21:30:00,21:32:00
0043712026-07-05,4,81100,17:22:00,17:57:00
0043712026-07-05,8,4040,19:49:00,19:52:00
0043712026-07-05,9,78400,20:56:00,20:58:00
0043712026-07-05,10,4104,21:30:00,21:32:00
0043712026-07-06,4,81100,17:55:00,17:57:00
0043712026-07-06,8,4040,19:49:00,19:52:00
0043712026-07-06,9,78400,20:56:00,20:58:00
0043712026-07-06,10,4104,21:30:00,21:32:00
0043712026-07-07,4,81100,17:55:00,17:57:00
0043712026-07-07,8,4040,19:49:00,19:52:00
0043712026-07-07,9,78400,20:56:00,20:58:00
0043712026-07-07,10,4104,21:30:00,21:32:00
0043712026-07-08,4,81100,17:55:00,17:57:00
0043712026-07-08,8,4040,19:49:00,19:52:00
0043712026-07-08,9,78400,20:56:00,20:58:00
0043712026-07-08,10,4104,21:30:00,21:32:00
0043712026-07-09,4,81100,17:55:00,17:57:00
0043712026-07-09,8,4040,19:49:00,19:52:00
0043712026-07-09,9,78400,20:56:00,20:58:00
0043712026-07-09,10,4104,21:30:00,21:32:00
0043712026-07-10,4,81100,17:55:00,17:57:00
0043712026-07-10,8,4040,19:49:00,19:52:00
0043712026-07-10,9,78400,20:56:00,20:58:00
0043712026-07-10,10,4104,21:30:00,21:32:00
0043712026-07-11,4,81100,17:55:00,17:57:00
0043712026-07-11,8,4040,19:49:00,19:52:00
0043712026-07-11,9,78400,20:56:00,20:58:00
0043712026-07-11,10,4104,21:30:00,21:32:00
0043712026-07-12,4,81100,17:55:00,17:57:00
0043712026-07-12,8,4040,19:49:00,19:52:00
0043712026-07-12,9,78400,20:56:00,20:58:00
0043712026-07-12,10,4104,21:30:00,21:32:00
0043712026-07-13,4,81100,17:55:00,17:57:00
0043712026-07-13,8,4040,19:49:00,19:52:00
0043712026-07-13,9,78400,20:56:00,20:58:00
0043712026-07-13,10,4104,21:30:00,21:32:00
0043712026-07-14,4,81100,17:55:00,17:57:00
0043712026-07-14,8,4040,19:49:00,19:52:00
0043712026-07-14,9,78400,20:56:00,20:58:00
0043712026-07-14,10,4104,21:30:00,21:32:00
0043712026-07-15,4,81100,17:55:00,17:57:00
0043712026-07-15,8,4040,19:49:00,19:52:00
0043712026-07-15,9,78400,20:56:00,20:58:00
0043712026-07-15,10,4104,21:30:00,21:32:00
0043712026-07-16,4,81100,17:55:00,17:57:00
0043712026-07-16,8,4040,19:49:00,19:52:00
0043712026-07-16,9,78400,20:56:00,20:58:00
0043712026-07-16,10,4104,21:30:00,21:32:00
0043712026-07-17,4,81100,17:55:00,17:57:00
0043712026-07-17,8,4040,19:49:00,19:52:00
0043712026-07-17,9,78400,20:56:00,20:58:00
0043712026-07-17,10,4104,21:30:00,21:32:00
0043712026-07-18,4,81100,17:22:00,17:57:00
0043712026-07-18,8,4040,19:49:00,19:52:00
0043712026-07-18,9,78400,20:56:00,20:58:00
0043712026-07-18,10,4104,21:30:00,21:32:00
0043712026-07-19,4,81100,17:22:00,17:57:00
0043712026-07-19,8,4040,19:49:00,19:52:00
0043712026-07-19,9,78400,20:56:00,20:58:00
0043712026-07-19,10,4104,21:30:00,21:32:00
0043712026-07-20,4,81100,17:55:00,17:57:00
0043712026-07-20,8,4040,19:49:00,19:52:00
0043712026-07-20,9,78400,20:56:00,20:58:00
0043712026-07-20,10,4104,21:30:00,21:32:00
0043712026-07-21,4,81100,17:55:00,17:57:00
0043712026-07-21,8,4040,19:49:00,19:52:00
0043712026-07-21,9,78400,20:56:00,20:58:00
0043712026-07-21,10,4104,21:30:00,21:32:00
0043712026-07-22,4,81100,17:55:00,17:57:00
0043712026-07-22,8,4040,19:49:00,19:52:00
0043712026-07-22,9,78400,20:56:00,20:58:00
0043712026-07-22,10,4104,21:30:00,21:32:00
0043712026-07-23,4,81100,17:55:00,17:57:00
0043712026-07-23,8,4040,19:49:00,19:52:00
0043712026-07-23,9,78400,20:56:00,20:58:00
0043712026-07-23,10,4104,21:30:00,21:32:00
0043712026-07-24,4,81100,17:55:00,17:57:00
0043712026-07-24,8,4040,19:49:00,19:52:00
0043712026-07-24,9,78400,20:56:00,20:58:00
0043712026-07-24,10,4104,21:30:00,21:32:00
0043712026-07-25,4,81100,17:22:00,17:57:00
0043712026-07-25,8,4040,19:49:00,19:52:00
0043712026-07-25,9,78400,20:56:00,20:58:00
0043712026-07-25,10,4104,21:30:00,21:32:00
0043712026-07-26,4,81100,17:22:00,17:57:00
0043712026-07-26,8,4040,19:49:00,19:52:00
0043712026-07-26,9,78400,20:56:00,20:58:00
0043712026-07-26,10,4104,21:30:00,21:32:00
0043712026-07-27,4,81100,17:55:00,17:57:00
0043712026-07-27,8,4040,19:49:00,19:52:00
0043712026-07-27,9,78400,20:56:00,20:58:00
0043712026-07-27,10,4104,21:30:00,21:32:00
0043712026-07-28,4,81100,17:55:00,17:57:00
0043712026-07-28,8,4040,19:49:00,19:52:00
0043712026-07-28,9,78400,20:56:00,20:58:00
0043712026-07-28,10,4104,21:30:00,21:32:00
0043712026-07-29,4,81100,17:55:00,17:57:00
0043712026-07-29,8,4040,19:49:00,19:52:00
0043712026-07-29,9,78400,20:56:00,20:58:00
0043712026-07-29,10,4104,21:30:00,21:32:00
0043712026-07-30,4,81100,17:55:00,17:57:00
0043712026-07-30,8,4040,19:49:00,19:52:00
0043712026-07-30,9,78400,20:56:00,20:58:00
0043712026-07-30,10,4104,21:30:00,21:32:00
0043712026-07-31,4,81100,17:55:00,17:57:00
0043712026-07-31,8,4040,19:49:00,19:52:00
0043712026-07-31,9,78400,20:56:00,20:58:00
0043712026-07-31,10,4104,21:30:00,21:32:00
0043712026-08-01,4,81100,17:22:00,17:57:00
0043712026-08-01,8,4040,19:49:00,19:52:00
0043712026-08-01,9,78400,20:56:00,20:58:00
0043712026-08-01,10,4104,21:30:00,21:32:00
0043712026-08-02,4,81100,17:22:00,17:57:00
0043712026-08-02,8,4040,19:49:00,19:52:00
0043712026-08-02,9,78400,20:56:00,20:58:00
0043712026-08-02,10,4104,21:30:00,21:32:00
0043712026-08-03,4,81100,17:55:00,17:57:00
0043712026-08-03,8,4040,19:49:00,19:52:00
0043712026-08-03,9,78400,20:56:00,20:58:00
0043712026-08-03,10,4104,21:30:00,21:32:00
0043712026-08-04,4,81100,17:55:00,17:57:00
0043712026-08-04,8,4040,19:49:00,19:52:00
0043712026-08-04,9,78400,20:56:00,20:58:00
0043712026-08-04,10,4104,21:30:00,21:32:00
0043712026-08-05,4,81100,17:55:00,17:57:00
0043712026-08-05,8,4040,19:49:00,19:52:00
0043712026-08-05,9,78400,20:56:00,20:58:00
0043712026-08-05,10,4104,21:30:00,21:32:00
0043712026-08-06,4,81100,17:55:00,17:57:00
0043712026-08-06,8,4040,19:49:00,19:52:00
0043712026-08-06,9,78400,20:56:00,20:58:00
0043712026-08-06,10,4104,21:30:00,21:32:00
0043712026-08-07,4,81100,17:55:00,17:57:00
0043712026-08-07,8,4040,19:49:00,19:52:00
0043712026-08-07,9,78400,20:56:00,20:58:00
0043712026-08-07,10,4104,21:30:00,21:32:00
0043712026-08-08,4,81100,17:55:00,17:57:00
0043712026-08-08,8,4040,19:49:00,19:52:00
0043712026-08-08,9,78400,20:56:00,20:58:00
0043712026-08-08,10,4104,21:30:00,21:32:00
0043712026-08-09,4,81100,17:55:00,17:57:00
0043712026-08-09,8,4040,19:49:00,19:52:00
0043712026-08-09,9,78400,20:56:00,20:58:00
0043712026-08-09,10,4104,21:30:00,21:32:00
0043712026-08-10,4,81100,17:55:00,17:57:00
0043712026-08-10,8,4040,19:49:00,19:52:00
0043712026-08-10,9,78400,20:56:00,20:58:00
0043712026-08-10,10,4104,21:30:00,21:32:00
0043712026-08-11,4,81100,17:55:00,17:57:00
0043712026-08-11,8,4040,19:49:00,19:52:00
0043712026-08-11,9,78400,20:56:00,20:58:00
0043712026-08-11,10,4104,21:30:00,21:32:00
0043712026-08-12,4,81100,17:55:00,17:57:00
0043712026-08-12,8,4040,19:49:00,19:52:00
0043712026-08-12,9,78400,20:56:00,20:58:00
0043712026-08-12,10,4104,21:30:00,21:32:00
0043712026-08-13,4,81100,17:55:00,17:57:00
0043712026-08-13,8,4040,19:49:00,19:52:00
0043712026-08-13,9,78400,20:56:00,20:58:00
0043712026-08-13,10,4104,21:30:00,21:32:00
0043712026-08-14,4,81100,17:55:00,17:57:00
0043712026-08-14,8,4040,19:49:00,19:52:00
0043712026-08-14,9,78400,20:56:00,20:58:00
0043712026-08-14,10,4104,21:30:00,21:32:00
0043712026-08-15,4,81100,17:22:00,17:57:00
0043712026-08-15,8,4040,19:49:00,19:52:00
0043712026-08-15,9,78400,20:56:00,20:58:00
0043712026-08-15,10,4104,21:30:00,21:32:00
0043712026-08-16,4,81100,17:22:00,17:57:00
0043712026-08-16,8,4040,19:49:00,19:52:00
0043712026-08-16,9,78400,20:56:00,20:58:00
0043712026-08-16,10,4104,21:30:00,21:32:00
0043712026-08-17,4,81100,17:55:00,17:57:00
0043712026-08-17,8,4040,19:49:00,19:52:00
0043712026-08-17,9,78400,20:56:00,20:58:00
0043712026-08-17,10,4104,21:30:00,21:32:00
0043712026-08-18,4,81100,17:55:00,17:57:00
0043712026-08-18,8,4040,19:49:00,19:52:00
0043712026-08-18,9,78400,20:56:00,20:58:00
0043712026-08-18,10,4104,21:30:00,21:32:00
0043712026-08-19,4,81100,17:55:00,17:57:00
0043712026-08-19,8,4040,19:49:00,19:52:00
0043712026-08-19,9,78400,20:56:00,20:58:00
0043712026-08-19,10,4104,21:30:00,21:32:00
0043712026-08-20,4,81100,17:55:00,17:57:00
0043712026-08-20,8,4040,19:49:00,19:52:00
0043712026-08-20,9,78400,20:56:00,20:58:00
0043712026-08-20,10,4104,21:30:00,21:32:00
0043712026-08-21,4,81100,17:55:00,17:57:00
0043712026-08-21,8,4040,19:49:00,19:52:00
0043712026-08-21,9,78400,20:56:00,20:58:00
0043712026-08-21,10,4104,21:30:00,21:32:00
0043712026-08-22,4,81100,17:55:00,17:57:00
0043712026-08-22,8,4040,19:49:00,19:52:00
0043712026-08-22,9,78400,20:56:00,20:58:00
0043712026-08-22,10,4104,21:30:00,21:32:00
0043712026-08-23,4,81100,17:55:00,17:57:00
0043712026-08-23,8,4040,19:49:00,19:52:00
0043712026-08-23,9,78400,20:56:00,20:58:00
0043712026-08-23,10,4104,21:30:00,21:32:00
0043712026-08-24,4,81100,17:55:00,17:57:00
0043712026-08-24,8,4040,19:49:00,19:52:00
0043712026-08-24,9,78400,20:56:00,20:58:00
0043712026-08-24,10,4104,21:30:00,21:32:00
0043712026-08-25,4,81100,17:55:00,17:57:00
0043712026-08-25,8,4040,19:49:00,19:52:00
0043712026-08-25,9,78400,20:56:00,20:58:00
0043712026-08-25,10,4104,21:30:00,21:32:00
0043712026-08-26,4,81100,17:55:00,17:57:00
0043712026-08-26,8,4040,19:49:00,19:52:00
0043712026-08-26,9,78400,20:56:00,20:58:00
0043712026-08-26,10,4104,21:30:00,21:32:00
0043712026-08-27,4,81100,17:55:00,17:57:00
0043712026-08-27,8,4040,19:49:00,19:52:00
0043712026-08-27,9,78400,20:56:00,20:58:00
0043712026-08-27,10,4104,21:30:00,21:32:00
0043712026-08-28,4,81100,17:55:00,17:57:00
0043712026-08-28,8,4040,19:49:00,19:52:00
0043712026-08-28,9,78400,20:56:00,20:58:00
0043712026-08-28,10,4104,21:30:00,21:32:00
0043712026-08-29,4,81100,17:22:00,17:57:00
0043712026-08-29,8,4040,19:49:00,19:52:00
0043712026-08-29,9,78400,20:56:00,20:58:00
0043712026-08-29,10,4104,21:30:00,21:32:00
0043712026-08-30,4,81100,17:22:00,17:57:00
0043712026-08-30,8,4040,19:49:00,19:52:00
0043712026-08-30,9,78400,20:56:00,20:58:00
0043712026-08-30,10,4104,21:30:00,21:32:00
0043712026-08-31,4,81100,17:55:00,17:57:00
0043712026-08-31,8,4040,19:49:00,19:52:00
0043712026-08-31,9,78400,20:56:00,20:58:00
0043712026-08-31,10,4104,21:30:00,21:32:00
0043712026-09-01,4,81100,17:55:00,17:57:00
0043712026-09-01,8,4040,19:49:00,19:52:00
0043712026-09-01,9,78400,20:56:00,20:58:00
0043712026-09-01,10,4104,21:30:00,21:32:00
0043712026-09-02,4,81100,17:55:00,17:57:00
0043712026-09-02,8,4040,19:49:00,19:52:00
0043712026-09-02,9,78400,20:56:00,20:58:00
0043712026-09-02,10,4104,21:30:00,21:32:00
0043712026-09-03,4,81100,17:55:00,17:57:00
0043712026-09-03,8,4040,19:49:00,19:52:00
0043712026-09-03,9,78400,20:56:00,20:58:00
0043712026-09-03,10,4104,21:30:00,21:32:00
0043712026-09-04,4,81100,17:55:00,17:57:00
0043712026-09-04,8,4040,19:49:00,19:52:00
0043712026-09-04,9,78400,20:56:00,20:58:00
0043712026-09-04,10,4104,21:30:00,21:32:00
0043712026-09-05,4,81100,17:55:00,17:57:00
0043712026-09-05,8,4040,19:49:00,19:52:00
0043712026-09-05,9,78400,20:56:00,20:58:00
0043712026-09-05,10,4104,21:30:00,21:32:00
0043712026-09-06,4,81100,17:55:00,17:57:00
0043712026-09-06,8,4040,19:49:00,19:52:00
0043712026-09-06,9,78400,20:56:00,20:58:00
0043712026-09-06,10,4104,21:30:00,21:32:00
0043712026-09-07,4,81100,17:55:00,17:57:00
0043712026-09-07,8,4040,19:49:00,19:52:00
0043712026-09-07,9,78400,20:56:00,20:58:00
0043712026-09-07,10,4104,21:30:00,21:32:00
0043712026-09-08,4,81100,17:55:00,17:57:00
0043712026-09-08,8,4040,19:49:00,19:52:00
0043712026-09-08,9,78400,20:56:00,20:58:00
0043712026-09-08,10,4104,21:30:00,21:32:00
0043712026-09-09,4,81100,17:55:00,17:57:00
0043712026-09-09,8,4040,19:49:00,19:52:00
0043712026-09-09,9,78400,20:56:00,20:58:00
0043712026-09-09,10,4104,21:30:00,21:32:00
0043712026-09-10,4,81100,17:55:00,17:57:00
0043712026-09-10,8,4040,19:49:00,19:52:00
0043712026-09-10,9,78400,20:56:00,20:58:00
0043712026-09-10,10,4104,21:30:00,21:32:00
0043712026-09-11,4,81100,17:55:00,17:57:00
0043712026-09-11,8,4040,19:49:00,19:52:00
0043712026-09-11,9,78400,20:56:00,20:58:00
0043712026-09-11,10,4104,21:30:00,21:32:00
0043712026-09-12,4,81100,17:22:00,17:57:00
0043712026-09-12,8,4040,19:49:00,19:52:00
0043712026-09-12,9,78400,20:56:00,20:58:00
0043712026-09-12,10,4104,21:30:00,21:32:00
0043712026-09-13,4,81100,17:22:00,17:57:00
0043712026-09-13,8,4040,19:49:00,19:52:00
0043712026-09-13,9,78400,20:56:00,20:58:00
0043712026-09-13,10,4104,21:30:00,21:32:00
0043712026-09-14,4,81100,17:55:00,17:57:00
0043712026-09-14,8,4040,19:49:00,19:52:00
0043712026-09-14,9,78400,20:56:00,20:58:00
0043712026-09-14,10,4104,21:30:00,21:32:00
0043712026-09-15,4,81100,17:55:00,17:57:00
0043712026-09-15,8,4040,19:49:00,19:52:00
0043712026-09-15,9,78400,20:56:00,20:58:00
0043712026-09-15,10,4104,21:30:00,21:32:00
0043712026-09-16,4,81100,17:55:00,17:57:00
0043712026-09-16,8,4040,19:49:00,19:52:00
0043712026-09-16,9,78400,20:56:00,20:58:00
0043712026-09-16,10,4104,21:30:00,21:32:00
0043712026-09-17,4,81100,17:55:00,17:57:00
0043712026-09-17,8,4040,19:49:00,19:52:00
0043712026-09-17,9,78400,20:56:00,20:58:00
0043712026-09-17,10,4104,21:30:00,21:32:00
0043712026-09-18,4,81100,17:55:00,17:57:00
0043712026-09-18,8,4040,19:49:00,19:52:00
0043712026-09-18,9,78400,20:56:00,20:58:00
0043712026-09-18,10,4104,21:30:00,21:32:00
0043712026-09-19,4,81100,17:55:00,17:57:00
0043712026-09-19,8,4040,19:49:00,19:52:00
0043712026-09-19,9,78400,20:56:00,20:58:00
0043712026-09-19,10,4104,21:30:00,21:32:00
0043712026-09-20,4,81100,17:55:00,17:57:00
0043712026-09-20,8,4040,19:49:00,19:52:00
0043712026-09-20,9,78400,20:56:00,20:58:00
0043712026-09-20,10,4104,21:30:00,21:32:00
0043712026-09-21,4,81100,17:55:00,17:57:00
0043712026-09-21,8,4040,19:49:00,19:52:00
0043712026-09-21,9,78400,20:56:00,20:58:00
0043712026-09-21,10,4104,21:30:00,21:32:00
0043712026-09-22,4,81100,17:55:00,17:57:00
0043712026-09-22,8,4040,19:49:00,19:52:00
0043712026-09-22,9,78400,20:56:00,20:58:00
0043712026-09-22,10,4104,21:30:00,21:32:00
0043712026-09-23,4,81100,17:55:00,17:57:00
0043712026-09-23,8,4040,19:49:00,19:52:00
0043712026-09-23,9,78400,20:56:00,20:58:00
0043712026-09-23,10,4104,21:30:00,21:32:00
0043712026-09-24,4,81100,17:55:00,17:57:00
0043712026-09-24,8,4040,19:49:00,19:52:00
0043712026-09-24,9,78400,20:56:00,20:58:00
0043712026-09-24,10,4104,21:30:00,21:32:00
0043712026-09-25,4,81100,17:55:00,17:57:00
0043712026-09-25,8,4040,19:49:00,19:52:00
0043712026-09-25,9,78400,20:56:00,20:58:00
0043712026-09-25,10,4104,21:30:00,21:32:00
0043712026-09-26,4,81100,17:22:00,17:57:00
0043712026-09-26,8,4040,19:49:00,19:52:00
0043712026-09-26,9,78400,20:56:00,20:58:00
0043712026-09-26,10,4104,21:30:00,21:32:00
0043712026-09-27,4,81100,17:22:00,17:57:00
0043712026-09-27,8,4040,19:49:00,19:52:00
0043712026-09-27,9,78400,20:56:00,20:58:00
0043712026-09-27,10,4104,21:30:00,21:32:00
0043712026-09-28,4,81100,17:55:00,17:57:00
0043712026-09-28,8,4040,19:49:00,19:52:00
0043712026-09-28,9,78400,20:56:00,20:58:00
0043712026-09-28,10,4104,21:30:00,21:32:00
0043712026-09-29,4,81100,17:55:00,17:57:00
0043712026-09-29,8,4040,19:49:00,19:52:00
0043712026-09-29,9,78400,20:56:00,20:58:00
0043712026-09-29,10,4104,21:30:00,21:32:00
0043712026-09-30,4,81100,17:55:00,17:57:00
0043712026-09-30,8,4040,19:49:00,19:52:00
0043712026-09-30,9,78400,20:56:00,20:58:00
0043712026-09-30,10,4104,21:30:00,21:32:00
0043712026-10-01,4,81100,17:55:00,17:57:00
0043712026-10-01,8,4040,19:49:00,19:52:00
0043712026-10-01,9,78400,20:56:00,20:58:00
0043712026-10-01,10,4104,21:30:00,21:32:00
0043712026-10-02,4,81100,17:55:00,17:57:00
0043712026-10-02,8,4040,19:49:00,19:52:00
0043712026-10-02,9,78400,20:56:00,20:58:00
0043712026-10-02,10,4104,21:30:00,21:32:00
0043712026-10-03,4,81100,17:55:00,17:57:00
0043712026-10-03,8,4040,19:49:00,19:52:00
0043712026-10-03,9,78400,20:56:00,20:58:00
0043712026-10-03,10,4104,21:30:00,21:32:00
0043712026-10-04,4,81100,17:55:00,17:57:00
0043712026-10-04,8,4040,19:49:00,19:52:00
0043712026-10-04,9,78400,20:56:00,20:58:00
0043712026-10-04,10,4104,21:30:00,21:32:00
0043712026-10-05,4,81100,17:55:00,17:57:00
0043712026-10-05,8,4040,19:49:00,19:52:00
0043712026-10-05,9,78400,20:56:00,20:58:00
0043712026-10-05,10,4104,21:30:00,21:32:00
0043712026-10-06,4,81100,17:55:00,17:57:00
0043712026-10-06,8,4040,19:49:00,19:52:00
0043712026-10-06,9,78400,20:56:00,20:58:00
0043712026-10-06,10,4104,21:30:00,21:32:00
0043712026-10-07,4,81100,17:55:00,17:57:00
0043712026-10-07,8,4040,19:49:00,19:52:00
0043712026-10-07,9,78400,20:56:00,20:58:00
0043712026-10-07,10,4104,21:30:00,21:32:00
0043712026-10-08,4,81100,17:55:00,17:57:00
0043712026-10-08,8,4040,19:49:00,19:52:00
0043712026-10-08,9,78400,20:56:00,20:58:00
0043712026-10-08,10,4104,21:30:00,21:32:00
0043712026-10-09,4,81100,17:55:00,17:57:00
0043712026-10-09,8,4040,19:49:00,19:52:00
0043712026-10-09,9,78400,20:56:00,20:58:00
0043712026-10-09,10,4104,21:30:00,21:32:00
0043712026-10-10,4,81100,17:22:00,17:57:00
0043712026-10-10,8,4040,19:49:00,19:52:00
0043712026-10-10,9,78400,20:56:00,20:58:00
0043712026-10-10,10,4104,21:30:00,21:32:00
0043712026-10-11,4,81100,17:22:00,17:57:00
0043712026-10-11,8,4040,19:49:00,19:52:00
0043712026-10-11,9,78400,20:56:00,20:58:00
0043712026-10-11,10,4104,21:30:00,21:32:00
0043712026-10-12,4,81100,17:55:00,17:57:00
0043712026-10-12,8,4040,19:49:00,19:52:00
0043712026-10-12,9,78400,20:56:00,20:58:00
0043712026-10-12,10,4104,21:30:00,21:32:00
0043712026-10-13,4,81100,17:55:00,17:57:00
0043712026-10-13,8,4040,19:49:00,19:52:00
0043712026-10-13,9,78400,20:56:00,20:58:00
0043712026-10-13,10,4104,21:30:00,21:32:00
0043712026-10-14,4,81100,17:55:00,17:57:00
0043712026-10-14,8,4040,19:49:00,19:52:00
0043712026-10-14,9,78400,20:56:00,20:58:00
0043712026-10-14,10,4104,21:30:00,21:32:00
0043722026-04-04,2,78400,20:56:00,20:58:00
0043722026-04-04,3,4104,21:30:00,21:32:00
0043722026-04-06,2,78400,20:56:00,20:58:00
0043722026-04-06,3,4104,21:30:00,21:32:00
0043722026-04-18,2,78400,20:56:00,20:58:00
0043722026-04-18,3,4104,21:30:00,21:32:00
0043722026-04-20,2,78400,20:56:00,20:58:00
0043722026-04-20,3,4104,21:30:00,21:32:00
0043722026-04-25,2,78400,20:56:00,20:58:00
0043722026-04-25,3,4104,21:30:00,21:32:00
0043722026-04-27,2,78400,20:56:00,20:58:00
0043722026-04-27,3,4104,21:30:00,21:32:00
0043722026-05-02,2,78400,20:56:00,20:58:00
0043722026-05-02,3,4104,21:30:00,21:32:00
0043722026-05-04,2,78400,20:56:00,20:58:00
0043722026-05-04,3,4104,21:30:00,21:32:00
0043722026-05-16,2,78400,20:56:00,20:58:00
0043722026-05-16,3,4104,21:30:00,21:32:00
0043722026-05-18,2,78400,20:56:00,20:58:00
0043722026-05-18,3,4104,21:30:00,21:32:00
0043722026-05-30,2,78400,20:56:00,20:58:00
0043722026-05-30,3,4104,21:30:00,21:32:00
0043722026-06-01,2,78400,20:56:00,20:58:00
0043722026-06-01,3,4104,21:30:00,21:32:00
0043722026-06-27,2,78400,20:56:00,20:58:00
0043722026-06-27,3,4104,21:30:00,21:32:00
